"Código INE" "Municipio" "ADN" "ADN%" "CONDEPA" "CONDEPA%" "LJ" "LJ%" "MAS" "MAS%" "MCC" "MCC%" "MIP" "MIP%" "MIR" "MIR%" "MNR" "MNR%" "NFR" "NFR%" "PS" "PS%" "UCS" "UCS%" "Válidos" "Blancos" "Nulos" "Emitidos"
"060502" "Tomayapo (El Puente)" "148" "4,48" "14" "0,42" "23" "0,70" "318" "9,62" "26" "0,79" "80" "2,42" "1438" "43,50" "930" "28,13" "95" "2,87" "17" "0,51" "217" "6,56" "3306" "314" "114" "3734"
"060601" "Entre Ríos (La Moreta)" "169" "3,07" "8" "0,15" "23" "0,42" "327" "5,94" "16" "0,29" "59" "1,07" "2327" "42,29" "1942" "35,29" "278" "5,05" "14" "0,25" "340" "6,18" "5503" "431" "112" "6046"
"070101" "Santa Cruz de la Sierra" "9373" "2,25" "234" "0,06" "2901" "0,69" "31201" "7,47" "1495" "0,36" "1005" "0,24" "101191" "24,24" "119423" "28,61" "111536" "26,72" "3148" "0,75" "35908" "8,60" "417415" "6894" "8457" "432766"
"070102" "Cotoca" "259" "2,62" "9" "0,09" "34" "0,34" "838" "8,49" "16" "0,16" "29" "0,29" "3339" "33,83" "2929" "29,68" "1776" "18,00" "17" "0,17" "623" "6,31" "9869" "327" "137" "10333"
"070103" "Porongo (Ayacucho)" "41" "1,71" "3" "0,12" "11" "0,46" "373" "15,54" "6" "0,25" "11" "0,46" "438" "18,24" "758" "31,57" "529" "22,03" "21" "0,87" "210" "8,75" "2401" "158" "56" "2615"
"070104" "La Guardia" "237" "1,88" "17" "0,14" "44" "0,35" "1769" "14,05" "22" "0,17" "54" "0,43" "3442" "27,34" "3016" "23,96" "2575" "20,46" "64" "0,51" "1348" "10,71" "12588" "496" "232" "13316"
"070105" "El Torno" "201" "1,89" "15" "0,14" "55" "0,52" "2975" "27,92" "26" "0,24" "54" "0,51" "2391" "22,44" "2377" "22,30" "1608" "15,09" "46" "0,43" "909" "8,53" "10657" "704" "322" "11683"
"070201" "Warnes" "309" "2,30" "17" "0,13" "40" "0,30" "1343" "9,99" "15" "0,11" "34" "0,25" "4499" "33,47" "4305" "32,02" "2134" "15,87" "37" "0,28" "710" "5,28" "13443" "456" "197" "14096"
"070202" "Okinawa Uno" "168" "6,31" "3" "0,11" "4" "0,15" "180" "6,76" "2" "0,08" "5" "0,19" "816" "30,64" "837" "31,43" "306" "11,49" "6" "0,23" "336" "12,62" "2663" "117" "47" "2827"
"070301" "San Ignacio (San Ignacio de Velasco)" "727" "6,84" "16" "0,15" "15" "0,14" "341" "3,21" "20" "0,19" "46" "0,43" "3983" "37,50" "3691" "34,75" "1268" "11,94" "17" "0,16" "497" "4,68" "10621" "621" "191" "11433"
"070302" "San Miguel (San Miguel de Velasco)" "223" "7,98" "7" "0,25" "3" "0,11" "49" "1,75" "6" "0,21" "4" "0,14" "799" "28,61" "1221" "43,72" "304" "10,88" "5" "0,18" "172" "6,16" "2793" "209" "50" "3052"
"070303" "San Rafael" "75" "7,03" "0" "0,00" "1" "0,09" "25" "2,34" "0" "0,00" "0" "0,00" "437" "40,96" "397" "37,21" "96" "9,00" "0" "0,00" "36" "3,37" "1067" "47" "18" "1132"
"070401" "Buena Vista" "217" "5,20" "11" "0,26" "5" "0,12" "1033" "24,75" "8" "0,19" "24" "0,58" "1301" "31,18" "1075" "25,76" "340" "8,15" "14" "0,34" "145" "3,47" "4173" "219" "84" "4476"
"070402" "San Carlos" "175" "2,66" "9" "0,14" "18" "0,27" "1820" "27,70" "13" "0,20" "28" "0,43" "1671" "25,43" "1813" "27,60" "668" "10,17" "25" "0,38" "330" "5,02" "6570" "299" "147" "7016"
"070403" "Yapacaní" "116" "1,44" "16" "0,20" "49" "0,61" "4392" "54,34" "14" "0,17" "33" "0,41" "1180" "14,60" "1032" "12,77" "599" "7,41" "20" "0,25" "632" "7,82" "8083" "318" "136" "8537"
"070501" "San José de Chiquitos" "220" "4,90" "2" "0,04" "5" "0,11" "55" "1,23" "4" "0,09" "8" "0,18" "1380" "30,75" "2028" "45,19" "418" "9,31" "13" "0,29" "355" "7,91" "4488" "136" "54" "4678"
"070502" "Pailón" "199" "5,38" "0" "0,00" "5" "0,14" "400" "10,81" "5" "0,14" "8" "0,22" "1202" "32,49" "1206" "32,59" "425" "11,49" "2" "0,05" "248" "6,70" "3700" "129" "56" "3885"
"070503" "Roboré" "392" "8,37" "1" "0,02" "5" "0,11" "96" "2,05" "8" "0,17" "16" "0,34" "1202" "25,66" "2104" "44,91" "707" "15,09" "3" "0,06" "151" "3,22" "4685" "159" "68" "4912"
"070601" "Portachuelo" "97" "1,32" "9" "0,12" "14" "0,19" "151" "2,05" "7" "0,09" "7" "0,09" "2503" "33,96" "2683" "36,40" "1006" "13,65" "19" "0,26" "875" "11,87" "7371" "260" "82" "7713"
"070602" "Santa Rosa del Sara" "116" "3,54" "9" "0,27" "13" "0,40" "971" "29,61" "8" "0,24" "14" "0,43" "741" "22,60" "969" "29,55" "252" "7,69" "9" "0,27" "177" "5,40" "3279" "178" "58" "3515"
"070701" "Lagunillas" "73" "5,33" "5" "0,37" "3" "0,22" "56" "4,09" "2" "0,15" "2" "0,15" "372" "27,17" "532" "38,86" "209" "15,27" "6" "0,44" "109" "7,96" "1369" "132" "32" "1533"
"070702" "Charagua" "190" "3,81" "15" "0,30" "16" "0,32" "231" "4,64" "16" "0,32" "13" "0,26" "888" "17,83" "2641" "53,02" "735" "14,76" "27" "0,54" "209" "4,20" "4981" "458" "121" "5560"
"070703" "Cabezas" "169" "6,13" "10" "0,36" "9" "0,33" "266" "9,65" "9" "0,33" "18" "0,65" "648" "23,50" "746" "27,06" "691" "25,06" "8" "0,29" "183" "6,64" "2757" "159" "80" "2996"
"070704" "Cuevo" "68" "5,44" "3" "0,24" "2" "0,16" "9" "0,72" "4" "0,32" "5" "0,40" "512" "40,99" "442" "35,39" "185" "14,81" "3" "0,24" "16" "1,28" "1249" "96" "16" "1361"
"070705" "Gutiérrez" "79" "2,86" "17" "0,62" "6" "0,22" "106" "3,84" "11" "0,40" "15" "0,54" "872" "31,55" "902" "32,63" "406" "14,69" "10" "0,36" "340" "12,30" "2764" "292" "69" "3125"
"070706" "Camiri" "345" "2,98" "19" "0,16" "99" "0,85" "310" "2,67" "22" "0,19" "33" "0,28" "3036" "26,19" "4067" "35,08" "2598" "22,41" "18" "0,16" "1045" "9,01" "11592" "430" "200" "12222"
"070707" "Boyuibe" "116" "9,50" "0" "0,00" "4" "0,33" "12" "0,98" "1" "0,08" "0" "0,00" "388" "31,78" "502" "41,11" "176" "14,41" "1" "0,08" "21" "1,72" "1221" "74" "17" "1312"
"070801" "Vallegrande" "251" "4,72" "20" "0,38" "51" "0,96" "335" "6,30" "43" "0,81" "20" "0,38" "1038" "19,52" "1881" "35,38" "1370" "25,77" "24" "0,45" "284" "5,34" "5317" "466" "198" "5981"
"070802" "Trigal" "28" "3,90" "1" "0,14" "2" "0,28" "37" "5,15" "5" "0,70" "1" "0,14" "171" "23,82" "258" "35,93" "107" "14,90" "0" "0,00" "108" "15,04" "718" "55" "21" "794"
"070803" "Moro Moro" "33" "3,38" "5" "0,51" "10" "1,03" "94" "9,64" "12" "1,23" "7" "0,72" "182" "18,67" "388" "39,79" "185" "18,97" "8" "0,82" "51" "5,23" "975" "103" "50" "1128"
"070804" "Postrer Valle" "26" "5,74" "1" "0,22" "1" "0,22" "2" "0,44" "0" "0,00" "4" "0,88" "191" "42,16" "181" "39,96" "36" "7,95" "1" "0,22" "10" "2,21" "453" "19" "11" "483"
"070805" "Pucará" "24" "3,62" "3" "0,45" "2" "0,30" "23" "3,47" "2" "0,30" "6" "0,90" "91" "13,73" "378" "57,01" "97" "14,63" "8" "1,21" "29" "4,37" "663" "72" "20" "755"
"070901" "Samaipata" "167" "4,86" "4" "0,12" "7" "0,20" "428" "12,45" "9" "0,26" "12" "0,35" "813" "23,65" "1024" "29,79" "702" "20,42" "13" "0,38" "258" "7,51" "3437" "163" "109" "3709"
"070902" "Pampa Grande" "28" "1,39" "1" "0,05" "11" "0,54" "483" "23,91" "11" "0,54" "7" "0,35" "578" "28,61" "417" "20,64" "344" "17,03" "2" "0,10" "138" "6,83" "2020" "107" "53" "2180"
"070903" "Mairana" "65" "2,60" "3" "0,12" "5" "0,20" "418" "16,72" "11" "0,44" "7" "0,28" "650" "26,00" "701" "28,04" "303" "12,12" "3" "0,12" "334" "13,36" "2500" "128" "61" "2689"
"070904" "Quirusillas" "23" "4,24" "1" "0,18" "0" "0,00" "17" "3,13" "0" "0,00" "1" "0,18" "212" "39,04" "229" "42,17" "45" "8,29" "3" "0,55" "12" "2,21" "543" "20" "12" "575"
"071001" "Montero" "418" "1,53" "11" "0,04" "101" "0,37" "3554" "13,01" "53" "0,19" "62" "0,23" "5221" "19,11" "8361" "30,61" "4695" "17,19" "43" "0,16" "4797" "17,56" "27316" "783" "360" "28459"
"071002" "General Agustín Saavedra" "93" "2,85" "4" "0,12" "11" "0,34" "316" "9,68" "5" "0,15" "13" "0,40" "448" "13,73" "1352" "41,42" "373" "11,43" "8" "0,25" "641" "19,64" "3264" "210" "50" "3524"
"071003" "Mineros" "135" "1,21" "11" "0,10" "48" "0,43" "2670" "23,87" "22" "0,20" "63" "0,56" "2630" "23,51" "2900" "25,93" "1246" "11,14" "16" "0,14" "1444" "12,91" "11185" "598" "208" "11991"
"071101" "Concepción" "205" "5,51" "9" "0,24" "16" "0,43" "563" "15,13" "12" "0,32" "7" "0,19" "1020" "27,41" "1234" "33,16" "491" "13,20" "11" "0,30" "153" "4,11" "3721" "223" "80" "4024"
"071102" "San Javier" "144" "5,19" "6" "0,22" "8" "0,29" "527" "18,98" "5" "0,18" "8" "0,29" "711" "25,60" "830" "29,89" "487" "17,54" "12" "0,43" "39" "1,40" "2777" "177" "42" "2996"
"071103" "San Ramón" "35" "2,98" "3" "0,26" "1" "0,09" "175" "14,88" "2" "0,17" "0" "0,00" "292" "24,83" "393" "33,42" "208" "17,69" "1" "0,09" "66" "5,61" "1176" "78" "34" "1288"
"071104" "San Julián" "119" "1,13" "27" "0,26" "47" "0,45" "5362" "50,90" "15" "0,14" "43" "0,41" "1708" "16,21" "1694" "16,08" "611" "5,80" "42" "0,40" "866" "8,22" "10534" "706" "292" "11532"
"071105" "San Antonio de Lomerio" "80" "5,51" "3" "0,21" "0" "0,00" "315" "21,71" "5" "0,34" "4" "0,28" "367" "25,29" "519" "35,77" "103" "7,10" "8" "0,55" "47" "3,24" "1451" "83" "25" "1559"
"071201" "San Matías" "103" "2,96" "11" "0,32" "8" "0,23" "60" "1,72" "5" "0,14" "4" "0,11" "854" "24,53" "1347" "38,70" "904" "25,97" "5" "0,14" "180" "5,17" "3481" "168" "188" "3837"
"071301" "Comarapa" "66" "1,77" "10" "0,27" "25" "0,67" "1227" "32,98" "7" "0,19" "34" "0,91" "882" "23,71" "721" "19,38" "588" "15,81" "14" "0,38" "146" "3,92" "3720" "266" "93" "4079"
"071302" "Saipina" "16" "1,26" "2" "0,16" "12" "0,94" "372" "29,29" "2" "0,16" "17" "1,34" "383" "30,16" "208" "16,38" "202" "15,91" "13" "1,02" "43" "3,39" "1270" "85" "29" "1384"
"071401" "Puerto Suárez" "381" "5,83" "7" "0,11" "10" "0,15" "137" "2,10" "7" "0,11" "13" "0,20" "2149" "32,89" "2356" "36,06" "849" "13,00" "5" "0,08" "619" "9,47" "6533" "211" "111" "6855"
"071402" "Puerto Quijarro" "210" "5,21" "3" "0,07" "16" "0,40" "302" "7,49" "2" "0,05" "11" "0,27" "982" "24,35" "1499" "37,17" "784" "19,44" "4" "0,10" "220" "5,45" "4033" "177" "73" "4283"
"071501" "Ascención de Guarayos" "93" "2,14" "6" "0,14" "6" "0,14" "338" "7,77" "11" "0,25" "5" "0,11" "1577" "36,24" "1578" "36,27" "510" "11,72" "6" "0,14" "221" "5,08" "4351" "240" "80" "4671"
"071502" "Urubichá" "43" "2,67" "3" "0,19" "1" "0,06" "5" "0,31" "7" "0,43" "2" "0,12" "352" "21,85" "863" "53,57" "130" "8,07" "4" "0,25" "201" "12,48" "1611" "97" "39" "1747"
"071503" "El Puente" "47" "2,88" "2" "0,12" "3" "0,18" "287" "17,60" "6" "0,37" "4" "0,25" "453" "27,77" "486" "29,80" "137" "8,40" "8" "0,49" "198" "12,14" "1631" "95" "33" "1759"
"080101" "Trinidad" "5228" "16,08" "58" "0,18" "160" "0,49" "688" "2,12" "40" "0,12" "95" "0,29" "7173" "22,07" "11909" "36,64" "3437" "10,57" "56" "0,17" "3659" "11,26" "32503" "719" "467" "33689"
"080102" "San Javier" "54" "7,35" "0" "0,00" "0" "0,00" "3" "0,41" "0" "0,00" "1" "0,14" "275" "37,41" "334" "45,44" "24" "3,27" "2" "0,27" "42" "5,71" "735" "30" "10" "775"
"080201" "Riberalta" "1674" "8,39" "13" "0,07" "79" "0,40" "588" "2,95" "27" "0,14" "65" "0,33" "2283" "11,44" "9344" "46,84" "3273" "16,41" "39" "0,20" "2564" "12,85" "19949" "986" "333" "21268"
"080202" "Puerto Guayaramerín" "1325" "10,98" "14" "0,12" "34" "0,28" "140" "1,16" "12" "0,10" "20" "0,17" "1091" "9,04" "5190" "43,02" "1140" "9,45" "10" "0,08" "3088" "25,60" "12064" "303" "148" "12515"
"080301" "Reyes" "216" "8,18" "2" "0,08" "5" "0,19" "29" "1,10" "2" "0,08" "3" "0,11" "606" "22,95" "1415" "53,60" "306" "11,59" "4" "0,15" "52" "1,97" "2640" "115" "120" "2875"
"080302" "San Borja" "1357" "16,37" "10" "0,12" "25" "0,30" "836" "10,08" "11" "0,13" "38" "0,46" "1252" "15,10" "3787" "45,68" "715" "8,62" "6" "0,07" "253" "3,05" "8290" "290" "119" "8699"
"080303" "Santa Rosa" "82" "4,19" "4" "0,20" "1" "0,05" "42" "2,15" "3" "0,15" "3" "0,15" "859" "43,89" "806" "41,19" "140" "7,15" "2" "0,10" "15" "0,77" "1957" "72" "33" "2062"
"080304" "Puerto Rurrenabaque" "396" "12,12" "3" "0,09" "24" "0,73" "625" "19,12" "7" "0,21" "19" "0,58" "463" "14,17" "1153" "35,28" "401" "12,27" "2" "0,06" "175" "5,35" "3268" "115" "85" "3468"
"080401" "Santa Ana (de Yacuma)" "741" "15,29" "3" "0,06" "7" "0,14" "23" "0,47" "4" "0,08" "4" "0,08" "460" "9,49" "1957" "40,39" "1198" "24,73" "2" "0,04" "446" "9,21" "4845" "92" "146" "5083"
"080402" "Exaltación" "206" "31,35" "0" "0,00" "1" "0,15" "2" "0,30" "0" "0,00" "1" "0,15" "31" "4,72" "332" "50,53" "75" "11,42" "2" "0,30" "7" "1,07" "657" "27" "16" "700"
"080501" "San Ignacio" "1176" "21,27" "9" "0,16" "7" "0,13" "192" "3,47" "45" "0,81" "9" "0,16" "541" "9,78" "2997" "54,21" "346" "6,26" "6" "0,11" "201" "3,64" "5529" "254" "98" "5881"
"080601" "Loreto" "154" "13,56" "2" "0,18" "0" "0,00" "5" "0,44" "0" "0,00" "3" "0,26" "177" "15,58" "714" "62,85" "56" "4,93" "0" "0,00" "25" "2,20" "1136" "30" "22" "1188"
"080602" "San Andrés" "354" "16,16" "3" "0,14" "4" "0,18" "69" "3,15" "3" "0,14" "8" "0,37" "516" "23,55" "990" "45,18" "120" "5,48" "2" "0,09" "122" "5,57" "2191" "100" "34" "2325"
"080701" "San Joaquín" "353" "22,73" "0" "0,00" "1" "0,06" "4" "0,26" "1" "0,06" "0" "0,00" "197" "12,69" "763" "49,13" "110" "7,08" "1" "0,06" "123" "7,92" "1553" "30" "20" "1603"
"080702" "San Ramón" "252" "19,58" "1" "0,08" "2" "0,16" "0" "0,00" "1" "0,08" "0" "0,00" "159" "12,35" "518" "40,25" "115" "8,94" "0" "0,00" "239" "18,57" "1287" "47" "18" "1352"
"080703" "Puerto Siles" "32" "12,70" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "40" "15,87" "165" "65,48" "4" "1,59" "0" "0,00" "11" "4,37" "252" "10" "1" "263"
"080801" "Magdalena" "293" "9,41" "3" "0,10" "103" "3,31" "34" "1,09" "4" "0,13" "1" "0,03" "910" "29,22" "1142" "36,67" "402" "12,91" "1" "0,03" "221" "7,10" "3114" "86" "40" "3240"
"080802" "Baures" "172" "13,39" "1" "0,08" "1" "0,08" "11" "0,86" "3" "0,23" "0" "0,00" "348" "27,08" "538" "41,87" "187" "14,55" "1" "0,08" "23" "1,79" "1285" "51" "28" "1364"
"080803" "Huacaraje" "259" "27,52" "3" "0,32" "0" "0,00" "1" "0,11" "0" "0,00" "0" "0,00" "203" "21,57" "370" "39,32" "86" "9,14" "0" "0,00" "19" "2,02" "941" "28" "7" "976"
"090101" "Cobija" "1738" "19,06" "10" "0,11" "71" "0,78" "389" "4,27" "12" "0,13" "26" "0,29" "1987" "21,79" "3045" "33,40" "1488" "16,32" "9" "0,10" "343" "3,76" "9118" "159" "313" "9590"
"090102" "Porvenir" "402" "28,59" "0" "0,00" "0" "0,00" "21" "1,49" "1" "0,07" "0" "0,00" "393" "27,95" "488" "34,71" "86" "6,12" "1" "0,07" "14" "1,00" "1406" "35" "15" "1456"
"090103" "Bolpebra (Mukden)" "133" "44,33" "0" "0,00" "0" "0,00" "7" "2,33" "0" "0,00" "0" "0,00" "76" "25,33" "62" "20,67" "11" "3,67" "0" "0,00" "11" "3,67" "300" "9" "7" "316"
"090104" "Bella Flor" "231" "48,43" "0" "0,00" "1" "0,21" "6" "1,26" "1" "0,21" "0" "0,00" "54" "11,32" "155" "32,49" "14" "2,94" "0" "0,00" "15" "3,14" "477" "31" "8" "516"
"090201" "Puerto Rico" "376" "31,95" "4" "0,34" "0" "0,00" "20" "1,70" "0" "0,00" "1" "0,08" "225" "19,12" "403" "34,24" "91" "7,73" "1" "0,08" "56" "4,76" "1177" "58" "11" "1246"
"090202" "San Pedro" "71" "37,97" "2" "1,07" "0" "0,00" "0" "0,00" "3" "1,60" "0" "0,00" "23" "12,30" "62" "33,16" "12" "6,42" "0" "0,00" "14" "7,49" "187" "22" "2" "211"
"090203" "Filadelfia" "292" "34,93" "1" "0,12" "0" "0,00" "11" "1,32" "6" "0,72" "0" "0,00" "210" "25,12" "251" "30,02" "39" "4,67" "0" "0,00" "26" "3,11" "836" "41" "5" "882"
"090301" "Puerto Gonzalo Moreno" "243" "33,61" "1" "0,14" "1" "0,14" "6" "0,83" "2" "0,28" "0" "0,00" "77" "10,65" "311" "43,02" "69" "9,54" "0" "0,00" "13" "1,80" "723" "24" "7" "754"
"090302" "San Lorenzo" "420" "41,46" "3" "0,30" "3" "0,30" "2" "0,20" "4" "0,39" "2" "0,20" "101" "9,97" "376" "37,12" "73" "7,21" "3" "0,30" "26" "2,57" "1013" "67" "104" "1184"
"090303" "El Sena" "124" "30,32" "0" "0,00" "0" "0,00" "8" "1,96" "1" "0,24" "0" "0,00" "34" "8,31" "176" "43,03" "60" "14,67" "1" "0,24" "5" "1,22" "409" "18" "5" "432"
"090401" "Santa Rosa del Abun" "69" "35,57" "0" "0,00" "2" "1,03" "5" "2,58" "1" "0,52" "0" "0,00" "46" "23,71" "53" "27,32" "11" "5,67" "1" "0,52" "6" "3,09" "194" "1" "2" "197"
"090402" "Ingavi (Humaita)" "42" "30,88" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "11" "8,09" "79" "58,09" "3" "2,21" "0" "0,00" "1" "0,74" "136" "12" "1" "149"
"090501" "Nuevo Manoa (Nueva Esperanza)" "25" "13,44" "0" "0,00" "0" "0,00" "2" "1,08" "0" "0,00" "0" "0,00" "19" "10,22" "127" "68,28" "7" "3,76" "0" "0,00" "6" "3,23" "186" "7" "1" "194"
"090502" "Villa Nueva (Loma Alta)" "83" "52,87" "0" "0,00" "0" "0,00" "2" "1,27" "0" "0,00" "0" "0,00" "12" "7,64" "43" "27,39" "14" "8,92" "1" "0,64" "2" "1,27" "157" "5" "1" "163"
"090503" "Santos Mercado" "27" "81,82" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "3" "9,09" "3" "9,09" "0" "0,00" "0" "0,00" "0" "0,00" "33" "0" "0" "33"
