"Código INE" "Municipio" "A3-MNR" "A3-MNR%" "AAI" "AAI%" "ADN" "ADN%" "ALBA" "ALBA%" "APB" "APB%" "AS" "AS%" "ASI" "ASI%" "ASP" "ASP%" "AYRA" "AYRA%" "CDC" "CDC%" "CN" "CN%" "MACA" "MACA%" "MAR" "MAR%" "MAS" "MAS%" "MBL" "MBL%" "MCSFA" "MCSFA%" "MIBOL" "MIBOL%" "MIR-NM" "MIR-NM%" "MNR" "MNR%" "MNR-FRI" "MNR-FRI%" "MOP" "MOP%" "PODEMOS" "PODEMOS%" "TRADEPA" "TRADEPA%" "UCS" "UCS%" "UN" "UN%" "Válidos" "Blancos" "Nulos" "Emitidos" "Abstención" "Inscritos Habilitados"
"030202" "Pasorapa" "0" "0,00" "0" "0,00" "14" "1,98" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "5" "0,71" "32" "4,53" "9" "1,27" "0" "0,00" "0" "0,00" "328" "46,39" "32" "4,53" "0" "0,00" "0" "0,00" "37" "5,23" "35" "4,95" "0" "0,00" "0" "0,00" "98" "13,86" "24" "3,39" "0" "0,00" "93" "13,15" "707" "246" "46" "999" "243" "1242"
"030203" "Omereque" "0" "0,00" "0" "0,00" "17" "1,91" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "7" "0,78" "15" "1,68" "42" "4,71" "0" "0,00" "0" "0,00" "610" "68,39" "19" "2,13" "0" "0,00" "0" "0,00" "17" "1,91" "6" "0,67" "0" "0,00" "0" "0,00" "102" "11,43" "12" "1,35" "0" "0,00" "45" "5,04" "892" "335" "45" "1272" "373" "1645"
"030301" "Ayopaya (Villa de Independencia)" "0" "0,00" "0" "0,00" "39" "0,89" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "24" "0,55" "96" "2,20" "316" "7,25" "0" "0,00" "0" "0,00" "3342" "76,69" "124" "2,85" "0" "0,00" "0" "0,00" "68" "1,56" "24" "0,55" "0" "0,00" "0" "0,00" "164" "3,76" "63" "1,45" "0" "0,00" "98" "2,25" "4358" "1184" "323" "5865" "1311" "7176"
"030302" "Morochata" "0" "0,00" "0" "0,00" "50" "0,75" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "31" "0,46" "148" "2,21" "395" "5,89" "0" "0,00" "0" "0,00" "5532" "82,55" "149" "2,22" "0" "0,00" "0" "0,00" "71" "1,06" "35" "0,52" "0" "0,00" "0" "0,00" "131" "1,95" "75" "1,12" "0" "0,00" "84" "1,25" "6701" "1962" "350" "9013" "1740" "10753"
"030401" "Tarata" "0" "0,00" "0" "0,00" "24" "0,90" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "17" "0,64" "51" "1,91" "122" "4,57" "0" "0,00" "0" "0,00" "1903" "71,22" "65" "2,43" "0" "0,00" "0" "0,00" "21" "0,79" "48" "1,80" "0" "0,00" "0" "0,00" "268" "10,03" "54" "2,02" "0" "0,00" "99" "3,71" "2672" "477" "202" "3351" "567" "3918"
"030402" "Anzaldo" "0" "0,00" "0" "0,00" "16" "1,23" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "8" "0,61" "40" "3,06" "50" "3,83" "0" "0,00" "0" "0,00" "954" "73,05" "60" "4,59" "0" "0,00" "0" "0,00" "38" "2,91" "19" "1,45" "0" "0,00" "0" "0,00" "66" "5,05" "7" "0,54" "0" "0,00" "48" "3,68" "1306" "516" "100" "1922" "553" "2475"
"030403" "Arbieto" "0" "0,00" "0" "0,00" "30" "1,52" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "16" "0,81" "31" "1,57" "70" "3,56" "0" "0,00" "0" "0,00" "1352" "68,66" "77" "3,91" "0" "0,00" "0" "0,00" "44" "2,23" "27" "1,37" "0" "0,00" "0" "0,00" "193" "9,80" "37" "1,88" "0" "0,00" "92" "4,67" "1969" "505" "92" "2566" "495" "3061"
"030404" "Sacabamba" "0" "0,00" "0" "0,00" "11" "1,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "13" "1,18" "38" "3,44" "59" "5,34" "0" "0,00" "0" "0,00" "855" "77,45" "33" "2,99" "0" "0,00" "0" "0,00" "18" "1,63" "6" "0,54" "0" "0,00" "0" "0,00" "26" "2,36" "10" "0,91" "0" "0,00" "35" "3,17" "1104" "251" "83" "1438" "294" "1732"
"030501" "Arani" "0" "0,00" "0" "0,00" "13" "0,48" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "13" "0,48" "24" "0,88" "54" "1,98" "0" "0,00" "0" "0,00" "2093" "76,72" "72" "2,64" "0" "0,00" "0" "0,00" "32" "1,17" "14" "0,51" "0" "0,00" "0" "0,00" "269" "9,86" "53" "1,94" "0" "0,00" "91" "3,34" "2728" "803" "165" "3696" "725" "4421"
"030502" "Vacas" "0" "0,00" "0" "0,00" "13" "0,52" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "14" "0,56" "35" "1,39" "49" "1,95" "0" "0,00" "0" "0,00" "2155" "85,86" "77" "3,07" "0" "0,00" "0" "0,00" "35" "1,39" "12" "0,48" "0" "0,00" "0" "0,00" "65" "2,59" "24" "0,96" "0" "0,00" "31" "1,24" "2510" "655" "176" "3341" "567" "3908"
"030601" "Arque" "0" "0,00" "0" "0,00" "13" "0,60" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "10" "0,46" "62" "2,84" "34" "1,56" "0" "0,00" "0" "0,00" "1805" "82,68" "71" "3,25" "0" "0,00" "0" "0,00" "50" "2,29" "10" "0,46" "0" "0,00" "0" "0,00" "60" "2,75" "34" "1,56" "0" "0,00" "34" "1,56" "2183" "469" "146" "2798" "465" "3263"
"030602" "Tacopaya" "0" "0,00" "0" "0,00" "13" "0,45" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "16" "0,55" "75" "2,58" "90" "3,10" "0" "0,00" "0" "0,00" "2458" "84,70" "63" "2,17" "0" "0,00" "0" "0,00" "36" "1,24" "10" "0,34" "0" "0,00" "0" "0,00" "59" "2,03" "56" "1,93" "0" "0,00" "26" "0,90" "2902" "760" "169" "3831" "624" "4455"
"030701" "Capinota" "0" "0,00" "0" "0,00" "41" "0,96" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "21" "0,49" "65" "1,52" "205" "4,80" "0" "0,00" "0" "0,00" "3093" "72,47" "73" "1,71" "0" "0,00" "0" "0,00" "49" "1,15" "52" "1,22" "0" "0,00" "0" "0,00" "395" "9,25" "67" "1,57" "0" "0,00" "207" "4,85" "4268" "903" "303" "5474" "990" "6464"
"030702" "Santivañez" "0" "0,00" "0" "0,00" "15" "0,87" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "11" "0,64" "37" "2,14" "59" "3,41" "0" "0,00" "0" "0,00" "1328" "76,72" "28" "1,62" "0" "0,00" "0" "0,00" "33" "1,91" "42" "2,43" "0" "0,00" "0" "0,00" "110" "6,35" "10" "0,58" "0" "0,00" "58" "3,35" "1731" "353" "112" "2196" "402" "2598"
"030703" "Sicaya" "0" "0,00" "0" "0,00" "4" "0,59" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "1" "0,15" "9" "1,33" "26" "3,85" "0" "0,00" "0" "0,00" "568" "84,02" "13" "1,92" "0" "0,00" "0" "0,00" "10" "1,48" "3" "0,44" "0" "0,00" "0" "0,00" "23" "3,40" "9" "1,33" "0" "0,00" "10" "1,48" "676" "127" "28" "831" "89" "920"
"030801" "Cliza" "0" "0,00" "0" "0,00" "149" "2,53" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "47" "0,80" "95" "1,61" "233" "3,96" "0" "0,00" "0" "0,00" "4254" "72,29" "143" "2,43" "0" "0,00" "0" "0,00" "86" "1,46" "88" "1,50" "0" "0,00" "0" "0,00" "352" "5,98" "214" "3,64" "0" "0,00" "224" "3,81" "5885" "1238" "328" "7451" "1301" "8752"
"030802" "Toko" "0" "0,00" "0" "0,00" "18" "1,23" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "6" "0,41" "44" "3,00" "45" "3,06" "0" "0,00" "0" "0,00" "1072" "72,97" "64" "4,36" "0" "0,00" "0" "0,00" "23" "1,57" "46" "3,13" "0" "0,00" "0" "0,00" "64" "4,36" "28" "1,91" "0" "0,00" "59" "4,02" "1469" "298" "128" "1895" "345" "2240"
"030803" "Tolata" "0" "0,00" "0" "0,00" "29" "1,92" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "20" "1,32" "35" "2,31" "72" "4,76" "0" "0,00" "0" "0,00" "969" "64,09" "48" "3,17" "0" "0,00" "0" "0,00" "33" "2,18" "19" "1,26" "0" "0,00" "0" "0,00" "147" "9,72" "72" "4,76" "0" "0,00" "68" "4,50" "1512" "330" "108" "1950" "409" "2359"
"030901" "Quillacollo" "0" "0,00" "0" "0,00" "253" "0,67" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "308" "0,82" "253" "0,67" "1784" "4,75" "0" "0,00" "0" "0,00" "21184" "56,41" "350" "0,93" "0" "0,00" "0" "0,00" "221" "0,59" "451" "1,20" "0" "0,00" "0" "0,00" "5585" "14,87" "3974" "10,58" "0" "0,00" "3190" "8,49" "37553" "5568" "1874" "44995" "7169" "52164"
"030902" "Sipe Sipe" "0" "0,00" "0" "0,00" "52" "0,57" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "42" "0,46" "119" "1,30" "395" "4,33" "0" "0,00" "0" "0,00" "6925" "75,85" "159" "1,74" "0" "0,00" "0" "0,00" "99" "1,08" "124" "1,36" "0" "0,00" "0" "0,00" "766" "8,39" "84" "0,92" "0" "0,00" "365" "4,00" "9130" "1950" "414" "11494" "1872" "13366"
"030903" "Tiquipaya" "0" "0,00" "0" "0,00" "73" "0,54" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "43" "0,32" "74" "0,55" "666" "4,97" "0" "0,00" "0" "0,00" "8526" "63,60" "130" "0,97" "0" "0,00" "0" "0,00" "68" "0,51" "144" "1,07" "0" "0,00" "0" "0,00" "2081" "15,52" "497" "3,71" "0" "0,00" "1104" "8,24" "13406" "1719" "592" "15717" "2605" "18322"
"030904" "Vinto" "0" "0,00" "0" "0,00" "59" "0,54" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "55" "0,50" "81" "0,74" "598" "5,44" "0" "0,00" "0" "0,00" "7380" "67,14" "159" "1,45" "0" "0,00" "0" "0,00" "71" "0,65" "114" "1,04" "0" "0,00" "0" "0,00" "1384" "12,59" "361" "3,28" "0" "0,00" "730" "6,64" "10992" "2005" "581" "13578" "2353" "15931"
"030905" "Colcapirhua" "0" "0,00" "0" "0,00" "98" "0,69" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "88" "0,62" "98" "0,69" "747" "5,27" "0" "0,00" "0" "0,00" "7752" "54,66" "132" "0,93" "0" "0,00" "0" "0,00" "144" "1,02" "194" "1,37" "0" "0,00" "0" "0,00" "2854" "20,13" "742" "5,23" "0" "0,00" "1332" "9,39" "14181" "1617" "816" "16614" "2528" "19142"
"031001" "Sacaba" "0" "0,00" "0" "0,00" "310" "0,74" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "193" "0,46" "293" "0,70" "2305" "5,52" "0" "0,00" "0" "0,00" "24472" "58,65" "567" "1,36" "0" "0,00" "0" "0,00" "332" "0,80" "492" "1,18" "0" "0,00" "0" "0,00" "7589" "18,19" "1410" "3,38" "0" "0,00" "3759" "9,01" "41722" "5868" "2119" "49709" "8538" "58247"
"031002" "Colomi" "0" "0,00" "0" "0,00" "15" "0,29" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "14" "0,27" "40" "0,77" "111" "2,14" "0" "0,00" "0" "0,00" "4418" "85,13" "346" "6,67" "0" "0,00" "0" "0,00" "27" "0,52" "6" "0,12" "0" "0,00" "0" "0,00" "118" "2,27" "30" "0,58" "0" "0,00" "65" "1,25" "5190" "1101" "330" "6621" "1194" "7815"
"031003" "Villa Tunari" "0" "0,00" "0" "0,00" "24" "0,16" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "25" "0,17" "110" "0,73" "479" "3,17" "0" "0,00" "0" "0,00" "13623" "90,15" "126" "0,83" "0" "0,00" "0" "0,00" "66" "0,44" "58" "0,38" "0" "0,00" "0" "0,00" "382" "2,53" "73" "0,48" "0" "0,00" "146" "0,97" "15112" "1478" "338" "16928" "2623" "19551"
"031101" "Tapacarí" "0" "0,00" "0" "0,00" "29" "0,57" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "25" "0,49" "77" "1,50" "195" "3,80" "0" "0,00" "0" "0,00" "4257" "83,05" "260" "5,07" "0" "0,00" "0" "0,00" "54" "1,05" "34" "0,66" "0" "0,00" "0" "0,00" "82" "1,60" "59" "1,15" "0" "0,00" "54" "1,05" "5126" "1147" "349" "6622" "1072" "7694"
"031201" "Totora" "0" "0,00" "0" "0,00" "24" "0,74" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "10" "0,31" "26" "0,80" "41" "1,26" "0" "0,00" "0" "0,00" "2842" "87,53" "66" "2,03" "0" "0,00" "0" "0,00" "46" "1,42" "13" "0,40" "0" "0,00" "0" "0,00" "113" "3,48" "28" "0,86" "0" "0,00" "38" "1,17" "3247" "796" "165" "4208" "661" "4869"
"031202" "Pojo" "0" "0,00" "0" "0,00" "11" "0,41" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "7" "0,26" "22" "0,82" "27" "1,00" "0" "0,00" "0" "0,00" "2398" "89,05" "89" "3,30" "0" "0,00" "0" "0,00" "16" "0,59" "7" "0,26" "0" "0,00" "0" "0,00" "48" "1,78" "24" "0,89" "0" "0,00" "44" "1,63" "2693" "495" "120" "3308" "381" "3689"
"031203" "Pocona" "0" "0,00" "0" "0,00" "20" "0,77" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "10" "0,38" "28" "1,08" "89" "3,42" "0" "0,00" "0" "0,00" "2191" "84,14" "104" "3,99" "0" "0,00" "0" "0,00" "17" "0,65" "17" "0,65" "0" "0,00" "0" "0,00" "53" "2,04" "29" "1,11" "0" "0,00" "46" "1,77" "2604" "694" "195" "3493" "711" "4204"
"031204" "Chimoré" "0" "0,00" "0" "0,00" "12" "0,25" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "21" "0,45" "25" "0,53" "224" "4,75" "0" "0,00" "0" "0,00" "3045" "64,59" "218" "4,62" "0" "0,00" "0" "0,00" "20" "0,42" "15" "0,32" "0" "0,00" "0" "0,00" "243" "5,15" "38" "0,81" "0" "0,00" "88" "1,87" "4714" "509" "256" "4714" "934" "0"
"031205" "Puerto Villarroel" "0" "0,00" "0" "0,00" "24" "0,27" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "16" "0,18" "80" "0,89" "577" "6,43" "0" "0,00" "0" "0,00" "7551" "84,11" "107" "1,19" "0" "0,00" "0" "0,00" "48" "0,53" "55" "0,61" "0" "0,00" "0" "0,00" "348" "3,88" "34" "0,38" "0" "0,00" "138" "1,54" "8978" "1289" "273" "10540" "2134" "12674"
"031206" "Entre Ríos (Bulo Bulo)" "0" "0,00" "0" "0,00" "9" "0,14" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "6" "0,09" "41" "0,62" "192" "2,89" "0" "0,00" "0" "0,00" "5769" "86,84" "353" "5,31" "0" "0,00" "0" "0,00" "17" "0,26" "22" "0,33" "0" "0,00" "0" "0,00" "125" "1,88" "28" "0,42" "0" "0,00" "81" "1,22" "6643" "689" "400" "7732" "1423" "0"
"031301" "Mizque" "0" "0,00" "0" "0,00" "52" "1,02" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "31" "0,61" "90" "1,76" "158" "3,08" "0" "0,00" "0" "0,00" "3993" "77,94" "130" "2,54" "0" "0,00" "0" "0,00" "63" "1,23" "52" "1,02" "0" "0,00" "0" "0,00" "405" "7,91" "49" "0,96" "0" "0,00" "100" "1,95" "5123" "1426" "334" "6883" "1383" "9155"
"031302" "Vila Vila" "0" "0,00" "0" "0,00" "5" "0,54" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "3" "0,32" "14" "1,52" "18" "1,95" "0" "0,00" "0" "0,00" "779" "84,31" "22" "2,38" "0" "0,00" "0" "0,00" "15" "1,62" "7" "0,76" "0" "0,00" "0" "0,00" "39" "4,22" "11" "1,19" "0" "0,00" "11" "1,19" "924" "210" "70" "1204" "173" "8266"
"031303" "Alalay" "0" "0,00" "0" "0,00" "3" "0,40" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "3" "0,40" "14" "1,86" "17" "2,26" "0" "0,00" "0" "0,00" "639" "84,97" "20" "2,66" "0" "0,00" "0" "0,00" "8" "1,06" "8" "1,06" "0" "0,00" "0" "0,00" "23" "3,06" "6" "0,80" "0" "0,00" "11" "1,46" "752" "205" "54" "1011" "185" "1377"
"031401" "Punata" "0" "0,00" "0" "0,00" "84" "1,14" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "135" "1,83" "116" "1,57" "138" "1,87" "0" "0,00" "0" "0,00" "5041" "68,31" "330" "4,47" "0" "0,00" "0" "0,00" "108" "1,46" "111" "1,50" "0" "0,00" "0" "0,00" "680" "9,21" "200" "2,71" "0" "0,00" "437" "5,92" "7380" "2043" "811" "10234" "1915" "1196"
"031402" "Villa Rivero" "0" "0,00" "0" "0,00" "14" "0,90" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "9" "0,58" "24" "1,55" "13" "0,84" "0" "0,00" "0" "0,00" "1176" "75,87" "132" "8,52" "0" "0,00" "0" "0,00" "18" "1,16" "12" "0,77" "0" "0,00" "0" "0,00" "73" "4,71" "44" "2,84" "0" "0,00" "35" "2,26" "1550" "333" "152" "2035" "331" "12149"
"031403" "San Benito (Villa José Quintín Mendoza)" "0" "0,00" "0" "0,00" "50" "1,46" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "58" "1,70" "78" "2,28" "101" "2,96" "0" "0,00" "0" "0,00" "2403" "70,32" "124" "3,63" "0" "0,00" "0" "0,00" "63" "1,84" "50" "1,46" "0" "0,00" "0" "0,00" "252" "7,37" "67" "1,96" "0" "0,00" "171" "5,00" "3417" "765" "248" "4430" "787" "2366"
"031404" "Tacachi" "0" "0,00" "0" "0,00" "1" "0,38" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "2" "0,76" "1" "0,38" "5" "1,90" "0" "0,00" "0" "0,00" "200" "76,05" "16" "6,08" "0" "0,00" "0" "0,00" "5" "1,90" "3" "1,14" "0" "0,00" "0" "0,00" "17" "6,46" "3" "1,14" "0" "0,00" "10" "3,80" "263" "72" "33" "368" "60" "5217"
"031405" "Cuchumuela (Villa Gualberto Villarroel)" "0" "0,00" "0" "0,00" "6" "1,10" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "1" "0,18" "4" "0,74" "5" "0,92" "0" "0,00" "0" "0,00" "464" "85,45" "20" "3,68" "0" "0,00" "0" "0,00" "4" "0,74" "8" "1,47" "0" "0,00" "0" "0,00" "18" "3,31" "5" "0,92" "0" "0,00" "8" "1,47" "543" "90" "43" "676" "80" "428"
"031501" "Bolívar" "0" "0,00" "0" "0,00" "14" "0,66" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "1" "0,05" "25" "1,17" "12" "0,56" "0" "0,00" "0" "0,00" "1799" "84,34" "185" "8,67" "0" "0,00" "0" "0,00" "10" "0,47" "6" "0,28" "0" "0,00" "0" "0,00" "34" "1,59" "18" "0,84" "0" "0,00" "29" "1,36" "2133" "471" "232" "2836" "378" "756"
"031601" "Tiraque" "0" "0,00" "0" "0,00" "34" "0,35" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "29" "0,30" "104" "1,06" "307" "3,12" "0" "0,00" "0" "0,00" "8392" "85,40" "423" "4,30" "0" "0,00" "0" "0,00" "70" "0,71" "27" "0,27" "0" "0,00" "0" "0,00" "264" "2,69" "49" "0,50" "0" "0,00" "128" "1,30" "9827" "1689" "448" "11964" "1985" "3214"
"040101" "Oruro" "0" "0,00" "0" "0,00" "1231" "1,41" "1139" "1,30" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "827" "0,95" "0" "0,00" "8847" "10,12" "0" "0,00" "1536" "1,76" "46957" "53,69" "0" "0,00" "3436" "3,93" "1187" "1,36" "3404" "3,89" "3269" "3,74" "0" "0,00" "0" "0,00" "9711" "11,10" "1289" "1,47" "754" "0,86" "3867" "4,42" "87454" "15646" "5610" "108710" "16590" "125300"
"040102" "Caracollo" "0" "0,00" "0" "0,00" "14" "0,25" "34" "0,60" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "25" "0,44" "0" "0,00" "463" "8,19" "0" "0,00" "204" "3,61" "4276" "75,65" "0" "0,00" "36" "0,64" "57" "1,01" "71" "1,26" "95" "1,68" "0" "0,00" "0" "0,00" "201" "3,56" "25" "0,44" "60" "1,06" "91" "1,61" "5652" "1545" "248" "7445" "902" "8347"
"040103" "El Choro" "0" "0,00" "0" "0,00" "1" "0,11" "64" "7,09" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "7" "0,78" "0" "0,00" "109" "12,07" "0" "0,00" "18" "1,99" "562" "62,24" "0" "0,00" "7" "0,78" "13" "1,44" "5" "0,55" "35" "3,88" "0" "0,00" "0" "0,00" "38" "4,21" "7" "0,78" "10" "1,11" "27" "2,99" "903" "542" "35" "1480" "182" "1662"
"040104" "Soracachi" "0" "0,00" "0" "0,00" "6" "0,16" "54" "1,42" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "14" "0,37" "0" "0,00" "459" "12,11" "0" "0,00" "116" "3,06" "2723" "71,85" "0" "0,00" "48" "1,27" "55" "1,45" "56" "1,48" "79" "2,08" "0" "0,00" "0" "0,00" "56" "1,48" "15" "0,40" "28" "0,74" "81" "2,14" "3790" "1185" "199" "5174" "638" "5812"
"040201" "Challapata" "0" "0,00" "0" "0,00" "37" "0,65" "73" "1,27" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "183" "3,19" "0" "0,00" "475" "8,29" "0" "0,00" "123" "2,15" "3806" "66,39" "0" "0,00" "107" "1,87" "152" "2,65" "115" "2,01" "131" "2,29" "0" "0,00" "0" "0,00" "157" "2,74" "55" "0,96" "189" "3,30" "130" "2,27" "5733" "2926" "389" "9048" "1555" "10603"
"040202" "Santuario de Quillacas" "0" "0,00" "0" "0,00" "3" "0,42" "5" "0,71" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "12" "1,69" "0" "0,00" "21" "2,96" "0" "0,00" "19" "2,68" "583" "82,23" "0" "0,00" "10" "1,41" "9" "1,27" "10" "1,41" "11" "1,55" "0" "0,00" "0" "0,00" "6" "0,85" "4" "0,56" "8" "1,13" "8" "1,13" "709" "192" "23" "924" "96" "1020"
"040301" "Corque" "0" "0,00" "0" "0,00" "6" "0,27" "10" "0,44" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "10" "0,44" "0" "0,00" "116" "5,13" "0" "0,00" "43" "1,90" "1870" "82,74" "0" "0,00" "20" "0,88" "28" "1,24" "24" "1,06" "39" "1,73" "0" "0,00" "0" "0,00" "29" "1,28" "19" "0,84" "13" "0,58" "33" "1,46" "2260" "558" "49" "2867" "524" "3391"
"040302" "Choque Cota" "0" "0,00" "0" "0,00" "2" "0,72" "1" "0,36" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "1" "0,36" "0" "0,00" "23" "8,30" "0" "0,00" "8" "2,89" "205" "74,01" "0" "0,00" "1" "0,36" "2" "0,72" "12" "4,33" "7" "2,53" "0" "0,00" "0" "0,00" "5" "1,81" "0" "0,00" "5" "1,81" "5" "1,81" "277" "108" "4" "389" "90" "479"
"040401" "Curahuara de Carangas" "0" "0,00" "0" "0,00" "10" "1,01" "15" "1,52" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "7" "0,71" "0" "0,00" "61" "6,16" "0" "0,00" "19" "1,92" "777" "78,48" "0" "0,00" "9" "0,91" "12" "1,21" "11" "1,11" "7" "0,71" "0" "0,00" "0" "0,00" "23" "2,32" "19" "1,92" "9" "0,91" "11" "1,11" "990" "478" "39" "1507" "285" "1792"
"040402" "Turco" "0" "0,00" "0" "0,00" "3" "0,24" "29" "2,32" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "3" "0,24" "0" "0,00" "55" "4,40" "0" "0,00" "13" "1,04" "1031" "82,41" "0" "0,00" "10" "0,80" "16" "1,28" "18" "1,44" "30" "2,40" "0" "0,00" "0" "0,00" "26" "2,08" "0" "0,00" "10" "0,80" "7" "0,56" "1251" "334" "25" "1610" "191" "1801"
"040501" "Huachacalla" "0" "0,00" "0" "0,00" "0" "0,00" "1" "0,27" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "3" "0,81" "0" "0,00" "12" "3,23" "0" "0,00" "7" "1,88" "243" "65,32" "0" "0,00" "4" "1,08" "2" "0,54" "6" "1,61" "8" "2,15" "0" "0,00" "0" "0,00" "9" "2,42" "68" "18,28" "3" "0,81" "6" "1,61" "372" "70" "4" "446" "172" "618"
"040502" "Escara" "0" "0,00" "0" "0,00" "1" "0,40" "2" "0,79" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "10" "3,97" "0" "0,00" "5" "1,98" "182" "72,22" "0" "0,00" "1" "0,40" "0" "0,00" "3" "1,19" "14" "5,56" "0" "0,00" "0" "0,00" "26" "10,32" "1" "0,40" "3" "1,19" "4" "1,59" "252" "49" "1" "302" "20" "322"
"040503" "Cruz de Machacamarca" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "7" "2,87" "0" "0,00" "4" "1,64" "196" "80,33" "0" "0,00" "2" "0,82" "2" "0,82" "0" "0,00" "4" "1,64" "0" "0,00" "0" "0,00" "1" "0,41" "0" "0,00" "0" "0,00" "28" "11,48" "244" "22" "3" "269" "12" "281"
"040504" "Yunguyo de Litoral" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "0" "0,00" "78" "83,87" "0" "0,00" "3" "3,23" "1" "1,08" "4" "4,30" "2" "2,15" "0" "0,00" "0" "0,00" "3" "3,23" "0" "0,00" "1" "1,08" "1" "1,08" "93" "9" "1" "103" "1" "104"
